Unnamed: 0,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
40338,38,9,2,6,0,0,0,0,1,1,7,999,0,1,-1.7,94.027,-38.3,0.898,4991.6,0
23043,32,9,2,5,0,2,0,0,1,3,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
24986,35,4,1,3,0,2,0,1,7,3,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
36282,24,1,2,2,0,1,1,0,4,1,1,3,1,2,-2.9,92.963,-40.8,1.266,5076.2,0
37485,36,10,1,6,0,2,0,0,1,2,2,999,0,1,-2.9,92.201,-31.4,0.873,5076.2,0
17310,56,9,1,2,1,0,0,0,3,0,14,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
14424,44,7,0,2,0,0,0,0,3,3,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
39292,31,0,2,6,0,2,0,1,5,3,1,3,2,2,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1
14022,36,7,2,3,0,0,0,0,3,0,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
34944,43,1,1,3,0,2,0,0,6,0,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
25912,39,4,1,3,0,0,0,1,7,4,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
15346,27,0,1,6,0,2,0,0,3,0,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
9229,33,7,1,3,1,0,0,1,4,0,3,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
5233,47,1,0,2,1,2,0,1,6,0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
1605,32,1,1,5,0,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
32206,33,1,1,2,0,0,0,0,6,0,1,999,1,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
10389,26,1,2,0,0,2,2,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
40723,53,4,0,6,0,0,0,0,9,3,2,3,2,2,-1.1,94.199,-37.5,0.877,4963.6,1
36115,32,0,2,6,0,0,0,0,6,4,2,999,0,1,-1.8,92.893,-46.2,1.27,5099.1,0
18002,53,3,1,0,1,0,2,0,3,4,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
237,48,0,1,3,0,0,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
21962,43,4,1,6,0,0,0,0,1,4,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
32791,37,1,1,1,0,0,0,0,6,1,1,999,0,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
39216,34,0,2,6,0,0,0,1,5,3,1,3,1,2,-1.8,93.369,-34.8,0.652,5008.7,1
12367,40,1,0,1,1,1,1,0,3,0,3,999,0,1,1.4,93.918,-42.7,4.959,5228.1,0
39631,56,9,1,5,0,2,0,1,6,1,5,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,1
40243,24,9,1,5,0,0,0,0,3,0,4,26,1,2,-1.7,94.215,-40.3,0.885,4991.6,1
36538,26,9,2,5,0,2,0,0,4,4,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
37312,34,9,2,5,0,2,0,0,1,3,2,12,1,2,-2.9,92.201,-31.4,0.883,5076.2,1
26843,38,4,1,6,0,2,0,0,7,2,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
19880,42,9,1,6,0,2,0,0,1,0,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
23230,48,0,1,5,0,0,0,0,1,3,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
25698,45,3,1,3,1,0,0,0,7,4,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
16206,50,2,1,6,0,0,0,0,3,3,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
28672,45,2,1,0,1,2,0,0,0,2,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
32297,38,0,1,3,0,2,2,0,6,0,1,999,0,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
19969,29,9,2,3,0,2,0,0,1,0,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
40330,36,0,2,5,0,2,0,1,1,1,1,999,0,1,-1.7,94.027,-38.3,0.898,4991.6,0
5523,28,1,1,1,0,2,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
26498,30,2,2,6,0,2,0,0,7,2,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
3487,57,4,1,6,0,2,0,1,6,2,4,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
503,51,7,0,3,1,2,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
16612,29,1,1,2,0,0,0,0,3,4,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
34473,27,0,1,3,0,0,0,0,6,2,3,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
30565,58,0,1,6,0,2,2,0,6,1,2,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
25511,44,2,1,3,0,0,0,0,7,4,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
32471,33,9,1,5,0,0,2,0,6,0,6,999,1,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
2022,37,1,1,0,0,2,0,1,6,1,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
3799,28,7,2,2,0,2,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
27519,48,10,1,5,1,2,2,1,7,0,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
30547,34,6,1,0,1,0,0,0,6,1,2,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
5064,54,4,1,0,0,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
675,43,0,1,5,0,0,2,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
16317,26,0,2,6,0,2,0,0,3,3,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
28468,35,1,1,2,0,2,0,0,0,3,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,0
19937,34,0,1,6,0,0,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
4294,53,1,1,0,1,0,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
27887,61,5,1,2,0,0,2,0,5,3,2,999,0,1,-1.8,92.843,-50.0,1.556,5099.1,0
25868,47,10,1,3,1,0,0,0,7,4,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
39378,68,5,0,0,0,2,0,0,5,3,2,11,1,2,-1.8,93.369,-34.8,0.635,5008.7,1
1746,50,0,1,3,1,2,2,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
28081,44,7,1,3,0,2,0,0,0,0,1,999,2,0,-1.8,93.075,-47.1,1.479,5099.1,0
40389,26,10,2,6,0,2,0,0,1,2,3,6,2,2,-1.7,94.027,-38.3,0.904,4991.6,1
32330,43,1,1,1,0,0,2,0,6,0,3,999,0,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
24309,45,4,1,6,0,2,0,0,7,1,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
33265,31,0,1,6,0,2,0,0,6,3,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
25380,35,1,1,5,0,2,0,0,7,3,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
23745,32,4,2,6,0,0,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
22632,59,4,1,6,0,0,0,0,1,0,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
25952,36,0,2,6,0,0,0,0,7,4,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
29457,38,9,2,5,0,0,0,0,0,1,6,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
23455,30,0,1,6,0,0,0,1,1,4,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
14970,44,1,1,1,1,0,0,0,3,4,6,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
25116,48,9,0,5,0,2,2,0,7,3,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
28818,36,2,1,6,0,0,0,0,0,2,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
12110,35,0,1,6,0,0,0,1,4,1,3,999,0,1,1.4,94.465,-41.8,4.947,5228.1,0
29319,36,1,1,2,0,2,0,0,0,0,3,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
3753,41,4,1,7,0,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
34439,29,7,1,3,0,2,0,0,6,2,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
19642,48,1,1,0,1,2,0,0,1,2,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
34991,28,9,2,5,0,2,0,1,6,0,9,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
29056,34,9,1,6,0,0,0,0,0,0,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
39088,57,0,1,7,0,2,0,0,2,4,2,999,0,1,-3.0,92.713,-33.0,0.706,5023.5,1
26027,45,0,1,6,0,2,0,0,7,4,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
7369,35,1,2,2,0,2,0,1,6,0,7,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
33473,29,0,1,3,0,0,0,0,6,3,2,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
29267,47,9,2,6,0,0,0,0,0,0,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
30755,48,1,2,0,1,2,2,0,6,3,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
23894,37,0,1,6,0,0,0,1,1,0,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40156,28,7,2,3,0,2,0,0,3,2,1,6,1,2,-1.7,94.215,-40.3,0.846,4991.6,1
15221,50,2,1,0,1,0,0,0,3,2,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
39008,30,8,2,7,0,0,0,0,2,4,1,4,2,2,-3.0,92.713,-33.0,0.715,5023.5,1
15857,35,7,1,3,0,2,2,0,3,1,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
32582,44,0,1,2,0,2,0,0,6,1,1,999,2,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
38010,30,6,2,6,0,2,0,0,9,3,1,999,0,1,-3.4,92.379,-29.8,0.7879999999999999,5017.5,0
16637,53,7,1,5,0,2,0,0,3,4,10,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
19978,50,1,1,1,0,2,0,0,1,0,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
3073,31,1,1,1,1,0,0,1,6,2,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
5219,44,0,1,3,0,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
36581,55,11,1,6,0,2,0,0,4,2,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
2447,33,6,0,2,0,2,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
17831,55,7,0,3,1,0,0,0,3,3,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
33556,32,0,2,6,0,2,0,0,6,3,2,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
19748,31,9,2,5,0,0,0,0,1,0,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
12789,43,0,1,6,0,0,0,0,3,3,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18631,54,1,1,2,0,2,0,1,3,2,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
4226,36,1,1,2,0,2,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
15002,38,1,1,2,0,0,0,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
7047,33,1,1,2,0,0,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
15447,49,9,1,5,0,2,0,0,3,0,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
29043,43,1,1,3,0,0,0,0,0,0,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,1
4191,34,0,1,6,0,2,2,1,6,1,9,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
38455,98,5,1,0,1,2,0,0,8,0,2,999,0,1,-3.4,92.431,-26.9,0.73,5017.5,1
21199,40,9,1,5,0,2,0,0,1,1,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
334,46,7,1,3,1,2,0,1,6,1,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
27975,31,9,1,5,0,2,0,0,0,4,1,999,0,1,-1.8,93.075,-47.1,1.4980000000000002,5099.1,0
1657,25,0,1,3,0,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
19291,53,9,1,3,0,2,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
11244,38,0,1,3,0,2,2,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
1588,29,0,2,3,0,0,0,1,6,0,5,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
14115,45,1,0,2,0,0,2,0,3,1,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18247,31,0,2,6,0,1,1,0,3,4,5,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
4228,31,0,1,3,0,0,0,1,6,3,10,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
34341,54,1,1,2,0,0,2,0,6,2,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
6100,37,9,1,5,0,0,0,1,6,3,16,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
36263,27,0,1,6,0,1,1,0,4,1,1,999,1,0,-2.9,92.963,-40.8,1.266,5076.2,0
36463,33,0,2,6,0,0,0,0,4,3,3,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,1
38721,30,0,2,6,0,0,0,0,7,3,2,999,2,0,-3.4,92.649,-30.1,0.715,5017.5,1
23559,46,9,0,6,1,0,0,0,1,2,18,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
11407,33,7,1,3,1,2,0,1,4,0,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
21534,31,0,0,6,0,2,0,0,1,3,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
20903,59,1,1,2,1,2,0,0,1,2,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
10045,51,0,2,1,0,0,0,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
16954,38,1,2,3,1,0,0,0,3,2,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
10228,50,1,0,0,0,2,0,1,4,1,3,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
7980,39,1,1,2,0,0,0,1,4,1,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
28092,56,4,1,6,0,0,0,1,0,0,2,999,2,0,-1.8,93.075,-47.1,1.479,5099.1,0
18329,38,0,1,3,0,0,0,0,3,4,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
10244,48,7,1,3,0,2,0,1,4,1,8,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
300,38,7,2,3,1,0,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
31297,41,1,1,1,0,2,0,0,6,4,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
21554,46,0,1,6,0,2,0,0,1,3,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
39880,24,8,2,3,0,0,0,0,4,4,6,6,1,2,-1.7,94.055,-39.8,0.727,4991.6,1
1171,40,0,2,3,0,0,2,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
39823,21,8,2,3,0,2,0,1,4,3,1,14,2,2,-1.7,94.055,-39.8,0.713,4991.6,0
8054,44,9,1,3,0,0,0,1,4,1,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
7216,34,8,2,0,1,2,0,1,6,2,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
11420,50,9,1,3,1,2,2,1,4,0,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
40952,50,0,1,3,0,2,0,0,8,2,1,999,0,1,-1.1,94.601,-49.5,0.987,4963.6,1
41124,37,9,2,5,0,2,0,0,7,4,1,6,4,2,-1.1,94.767,-50.8,1.044,4963.6,1
16520,39,1,2,6,0,0,0,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
5912,38,9,1,5,0,2,0,1,6,3,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
6548,25,4,2,6,0,2,0,1,6,4,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
36746,22,1,2,2,0,2,0,0,4,1,2,999,0,1,-2.9,92.963,-40.8,1.281,5076.2,0
11543,46,4,1,1,1,0,2,1,4,0,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
9670,41,1,2,2,1,0,0,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
22541,52,3,1,7,0,2,0,0,1,0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
489,56,9,1,7,0,2,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
28130,38,0,2,3,0,2,0,0,0,1,2,999,1,0,-1.8,93.075,-47.1,1.466,5099.1,0
18828,43,0,1,6,0,0,0,0,1,1,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
23299,52,0,0,6,1,0,0,0,1,4,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
41028,28,0,2,6,0,2,0,0,8,1,4,17,3,0,-1.1,94.601,-49.5,1.032,4963.6,0
14920,35,1,2,3,1,2,0,0,3,4,5,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
9504,36,9,1,6,0,2,0,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
34114,29,1,1,2,0,2,0,0,6,4,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
18198,30,10,2,6,0,2,2,0,3,4,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
28720,26,0,2,6,0,1,1,0,0,2,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
10792,29,9,0,6,0,0,2,1,4,3,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
35902,27,0,1,6,0,0,2,1,6,1,1,999,1,0,-1.8,92.893,-46.2,1.264,5099.1,0
5095,53,1,1,2,0,0,2,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9283,32,3,1,3,0,2,2,1,4,0,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
35932,46,0,2,6,0,0,0,0,6,1,1,999,0,1,-1.8,92.893,-46.2,1.264,5099.1,0
5931,40,4,1,3,0,2,2,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
5622,40,0,1,6,1,0,0,1,6,1,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
6966,30,1,2,2,1,2,0,1,6,2,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
20986,39,0,0,6,0,2,2,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
10095,43,1,1,2,0,2,0,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
12028,55,9,3,7,1,0,0,1,4,2,3,999,0,1,1.4,94.465,-41.8,4.955,5228.1,0
15771,31,0,2,3,0,0,0,0,3,1,6,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
34098,36,7,2,3,0,2,0,0,6,4,4,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
9673,49,1,1,2,0,1,1,1,4,1,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
10720,51,7,1,3,0,0,0,1,4,3,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
13114,28,9,0,6,0,2,0,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
22852,47,1,1,6,0,2,2,0,1,1,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
7608,41,1,1,0,0,0,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
23117,48,9,1,6,0,2,0,0,1,3,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
37707,36,9,2,5,0,2,0,0,1,2,1,999,0,1,-2.9,92.201,-31.4,0.851,5076.2,1
6703,27,1,1,1,1,0,0,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
26149,38,1,2,0,0,0,0,0,7,4,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
20305,51,9,1,5,0,2,0,0,1,1,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
33481,32,4,2,6,0,2,0,0,6,3,2,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
37221,34,0,1,6,0,0,0,0,1,0,1,999,0,1,-2.9,92.201,-31.4,0.8809999999999999,5076.2,0
17355,40,1,1,1,0,2,0,0,3,1,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
4371,57,1,0,0,1,2,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
25049,41,0,2,3,0,0,0,0,7,3,3,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
2882,56,7,1,2,1,0,0,1,6,4,5,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
22449,30,0,2,3,0,0,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
18063,42,4,1,6,0,2,2,1,3,4,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
9912,44,10,2,0,0,0,0,1,4,4,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
38839,25,0,2,6,0,0,2,0,7,1,1,7,2,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1
2126,34,1,2,1,1,2,0,1,6,1,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
6847,42,1,1,0,0,0,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
12300,26,0,2,3,0,0,2,1,3,0,1,999,0,1,1.4,93.918,-42.7,4.959,5228.1,0
5961,32,1,1,2,0,2,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
17565,41,7,1,3,1,0,2,1,3,1,11,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9391,47,5,1,0,1,0,0,1,4,0,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
35846,40,4,1,3,0,2,2,0,6,0,1,999,0,1,-1.8,92.893,-46.2,1.259,5099.1,0
7781,30,7,1,3,0,0,0,1,4,1,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
29207,32,4,2,6,1,2,2,0,0,0,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
3935,34,0,2,3,0,0,2,1,6,1,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
17476,51,9,1,2,1,2,0,0,3,1,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
22188,56,5,1,0,1,2,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
8281,42,9,1,6,1,0,0,1,4,3,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
25670,32,9,1,3,0,2,0,0,7,4,4,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
39555,33,0,2,6,0,2,0,0,0,2,3,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,1
37074,38,0,1,3,0,2,2,1,3,4,3,999,0,1,-2.9,92.469,-33.6,1.029,5076.2,0
9615,35,0,1,3,0,0,0,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
34655,35,0,1,6,0,0,0,0,6,2,6,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
27697,35,0,1,6,0,2,0,0,5,1,4,999,0,1,-1.8,92.843,-50.0,1.811,5099.1,1
16976,27,7,2,3,0,0,0,1,3,2,14,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
8830,27,0,2,6,0,0,2,1,4,2,2,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
9002,47,1,1,2,0,2,0,1,4,2,4,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
925,38,9,2,6,0,2,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
4583,39,7,1,3,0,0,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
39179,25,8,2,6,0,2,0,1,5,0,3,999,1,0,-1.8,93.369,-34.8,0.653,5008.7,0
24434,40,1,1,2,0,2,0,0,7,1,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
30465,35,7,1,1,0,2,0,0,6,1,1,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
20672,42,0,1,6,0,0,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
10466,51,0,1,3,0,0,0,1,4,1,12,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
18439,50,4,1,6,1,2,0,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
37893,52,0,1,7,0,0,0,1,9,3,13,14,2,0,-3.4,92.379,-29.8,0.8190000000000001,5017.5,0
3605,54,1,0,7,1,2,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
9489,45,3,2,2,0,2,0,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
1409,37,1,1,0,0,0,0,1,6,2,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
32725,30,1,1,2,0,2,2,0,6,1,1,999,0,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
2178,57,5,2,3,0,0,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9511,52,3,1,0,1,2,0,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
29101,39,7,1,3,1,2,0,0,0,0,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
35448,39,6,1,3,0,0,0,0,6,1,8,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
12554,48,1,1,0,0,0,0,0,3,1,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
7336,44,1,1,3,0,2,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
40189,21,3,2,3,0,0,0,0,3,0,2,999,0,1,-1.7,94.215,-40.3,0.861,4991.6,0
13032,30,0,1,6,0,2,2,1,3,3,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
20079,44,9,1,5,1,2,0,0,1,1,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
9044,37,9,1,5,0,0,0,1,4,2,5,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
31437,40,1,1,7,0,2,0,0,6,4,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
6321,30,0,1,6,0,2,0,1,6,3,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
32332,38,9,1,6,0,0,0,0,6,0,1,999,1,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
