Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Lead,target
0,53,18,1,2,69,0,1676768,0,1
1,55,22,3,2,50,1,591547,0,0
1,55,18,3,1,62,0,1007773,0,1
1,50,7,1,2,51,0,919530,0,1
0,40,33,3,2,38,1,1588365,1,1
1,34,8,1,0,20,0,333118,0,1
0,27,10,1,0,33,0,1280469,0,0
1,54,4,3,3,15,1,673302,1,0
0,26,11,1,0,14,0,569822,0,0
0,30,17,2,0,33,1,347108,0,0
1,51,11,3,1,62,0,816005,0,0
1,31,17,2,0,14,1,983031,0,0
1,32,23,2,0,19,0,3827097,0,0
0,79,0,1,0,55,0,977576,0,1
0,40,18,3,1,32,1,2156051,0,0
1,45,18,3,2,111,0,1038994,0,1
0,29,34,2,0,20,0,1405585,0,1
1,42,16,3,1,55,0,436349,0,1
1,64,33,1,0,67,0,811279,0,1
1,52,27,3,1,79,1,567152,1,1
1,59,30,3,2,91,0,430208,1,1
1,43,1,3,3,13,1,748240,0,0
1,54,11,1,2,115,0,857577,1,0
0,56,4,3,1,62,0,2987676,1,1
0,27,24,2,0,19,0,1039092,0,1
0,24,4,2,0,13,0,510272,0,1
0,29,34,2,0,27,1,2089595,0,0
1,31,20,2,0,15,1,490309,0,0
1,33,33,2,0,25,0,988060,0,0
1,51,34,3,2,57,0,1813526,0,1
1,51,32,3,1,80,1,1042341,1,1
1,51,33,3,2,103,0,1408878,0,1
1,63,4,1,2,98,1,1565234,1,1
0,29,12,2,0,32,0,1448608,0,0
1,25,4,2,0,15,1,892260,0,0
1,47,33,3,1,19,1,420729,0,0
1,45,34,3,2,68,1,841868,0,0
1,26,2,1,0,26,0,405555,0,0
0,29,10,3,0,7,0,959233,0,1
1,37,22,2,0,15,0,767002,0,0
1,44,1,3,2,32,0,1270813,1,0
0,36,32,1,0,32,1,284595,0,0
0,40,27,1,1,44,0,1070661,0,1
0,45,34,3,2,74,1,1117208,0,1
0,33,33,2,0,27,1,352991,0,0
1,50,34,3,2,45,0,1076659,0,1
0,29,22,2,0,21,0,609614,0,0
1,28,18,1,0,13,0,696060,0,1
1,62,18,1,1,21,1,863130,0,1
0,60,4,3,1,93,0,2366785,1,1
1,49,33,3,1,74,1,732398,0,1
0,31,0,1,0,32,0,561768,0,0
0,31,0,1,0,26,0,897565,0,0
1,35,25,2,0,14,0,931331,0,0
1,52,9,1,2,75,0,665773,0,0
0,30,7,2,0,21,0,395311,0,0
1,30,13,2,0,21,0,768888,1,0
1,30,32,2,0,32,0,1050511,0,0
0,30,32,2,0,27,0,1595351,0,0
1,53,3,3,1,68,1,1621295,0,0
1,47,33,3,1,87,0,1567094,0,0
0,31,32,1,0,33,0,639349,0,0
1,76,33,1,2,135,1,2066081,0,0
1,68,30,1,1,56,0,301060,0,0
1,61,18,3,2,38,0,744209,0,0
1,43,11,3,0,27,1,1036547,0,0
1,73,11,1,0,75,1,1326820,0,0
0,31,34,3,2,37,0,525278,0,1
1,48,33,3,2,116,0,1383416,0,1
1,49,4,3,2,55,0,868319,0,0
1,53,18,3,2,103,0,2121208,0,0
1,28,24,2,0,21,0,787845,0,1
1,59,4,1,1,116,1,1165606,0,0
1,51,3,3,2,62,1,987855,0,0
0,26,22,2,0,13,0,762204,0,0
0,25,9,1,0,13,0,563094,0,1
1,56,33,3,1,98,1,6595861,0,0
1,24,3,3,0,13,1,788860,0,0
0,27,1,1,0,20,0,1044806,0,0
0,47,34,1,1,57,1,1095136,1,1
0,50,18,3,1,33,0,2239622,0,1
0,28,27,2,0,15,0,552965,0,0
0,42,34,3,1,86,0,3619113,0,1
1,78,18,1,1,68,0,778883,1,0
0,27,25,1,0,19,0,517419,0,0
0,26,2,2,0,13,1,235529,0,0
1,26,34,2,1,15,1,4022185,0,0
1,72,33,1,2,109,1,1819346,0,1
0,62,31,1,1,39,0,1787796,0,1
1,34,19,2,0,27,0,927780,0,0
1,41,30,3,1,75,1,646949,0,1
1,47,30,3,2,99,1,694458,1,1
0,57,18,3,2,68,0,2132600,0,1
0,25,30,3,0,13,0,833618,0,1
0,73,18,1,2,61,1,1088114,1,1
1,52,34,3,2,61,0,1090570,0,0
0,34,30,3,1,32,0,855441,0,1
0,33,27,2,0,14,0,831580,0,0
1,28,25,2,0,27,0,548471,0,0
1,35,8,2,0,26,1,685896,1,0
0,34,29,2,0,32,1,333536,0,0
0,33,34,2,0,27,0,2011141,0,0
1,29,34,2,0,19,1,1288835,0,0
1,60,4,3,2,103,1,638984,1,1
0,29,33,3,3,13,1,941593,1,1
0,27,31,2,0,13,0,1166442,0,1
1,63,2,1,2,122,1,1847292,0,0
1,53,11,1,1,55,0,1327808,0,1
1,33,20,2,0,14,0,817545,0,0
0,36,27,2,0,33,0,1659850,0,0
1,61,4,3,1,68,0,3327416,1,0
0,24,10,3,0,15,0,508465,0,0
0,42,33,3,0,20,0,399245,0,0
1,37,9,2,1,21,1,414028,0,1
1,51,27,3,0,21,1,1475691,0,0
1,68,26,1,1,91,0,1483585,1,1
1,40,27,3,1,79,0,675616,0,1
0,55,1,1,2,105,1,917145,1,0
0,36,21,2,1,20,1,221770,1,0
0,30,30,1,0,31,0,769031,0,1
0,28,7,1,0,32,0,995945,0,0
0,66,18,1,0,63,0,1340028,0,0
0,25,19,2,0,19,0,708164,0,1
1,48,4,3,2,73,1,914297,1,1
0,26,7,2,0,13,1,750492,0,0
1,30,24,2,0,33,0,1281288,0,1
0,51,18,3,1,62,1,1538089,1,0
1,43,4,1,3,15,0,1058530,0,1
1,50,25,0,1,85,1,608315,1,0
1,29,4,2,0,20,0,562150,0,0
1,55,4,3,2,45,0,1724615,0,0
0,77,27,1,2,92,0,1566533,0,1
1,47,33,1,1,27,0,967385,1,1
1,43,34,3,1,62,0,595472,0,0
0,27,2,2,0,25,1,888050,1,0
1,81,18,1,2,61,0,1751911,0,1
0,53,1,1,2,49,0,703100,0,1
0,32,30,2,0,15,0,971871,0,1
1,32,20,2,0,27,0,622332,0,0
1,51,18,3,2,110,1,3252585,0,0
1,33,18,1,2,19,0,512301,0,1
1,48,34,0,2,115,1,2334879,1,1
1,26,16,2,0,26,0,1035506,0,1
0,28,27,3,0,13,0,975440,0,0
0,29,11,2,0,25,0,645810,0,1
1,49,33,1,2,104,1,2523239,0,0
1,46,32,3,1,91,0,666084,0,0
1,51,1,1,3,7,0,466155,0,1
1,61,30,3,1,86,0,856091,0,0
0,37,30,3,1,63,0,647857,0,1
1,27,25,2,0,15,0,1477124,0,0
1,60,12,3,1,85,0,1017047,0,1
1,30,14,3,0,32,0,649628,0,0
1,29,33,2,0,13,0,673988,0,1
0,84,32,1,1,87,0,649174,0,1
1,34,34,2,0,32,0,1894907,0,0
0,27,2,2,0,25,0,195239,0,0
0,30,24,2,0,31,0,517187,0,1
0,35,18,2,0,27,0,1412616,0,0
1,30,23,2,0,31,0,1085096,0,0
0,31,23,2,0,14,0,970678,0,0
0,29,7,2,0,33,0,318904,0,0
1,45,34,3,1,25,0,2414685,0,0
0,62,10,1,1,32,0,704550,0,1
1,49,34,3,2,55,0,389659,0,0
0,50,17,3,2,92,1,855361,1,0
0,48,22,3,1,50,1,552663,0,0
1,48,29,1,2,43,1,1649392,0,0
0,48,20,3,0,20,0,747795,0,0
1,30,11,1,0,25,0,426470,0,1
1,54,33,3,2,50,0,1044308,0,1
0,45,33,3,1,27,0,1203840,0,0
0,70,18,1,1,13,1,543051,0,0
0,27,5,2,0,27,1,1392235,0,0
0,27,4,3,0,32,0,1277399,0,0
1,54,22,1,1,111,0,1172833,1,1
0,28,33,2,0,27,0,2059015,0,1
1,33,4,3,0,27,0,1165837,0,0
0,36,13,2,0,14,0,681081,0,1
1,66,34,1,2,80,0,4022185,0,1
1,26,6,2,0,26,0,1453316,0,0
1,54,30,3,1,109,0,484720,0,0
0,51,30,3,2,43,1,2001262,1,1
1,49,33,3,2,98,0,694022,0,0
1,30,30,1,0,26,1,530404,0,0
1,68,30,1,2,110,1,653099,1,0
1,24,11,3,0,13,1,2004021,0,0
1,44,11,3,2,14,1,492134,1,1
1,44,27,1,1,85,1,680903,1,0
1,59,26,3,2,123,1,6054358,1,1
1,36,4,3,1,25,1,402404,0,0
1,46,20,3,0,56,0,848143,0,0
1,49,13,3,2,27,1,795099,1,0
0,61,18,1,2,86,1,2252376,1,1
1,35,19,2,1,27,1,600821,1,0
0,41,3,3,3,14,1,1062588,1,0
0,28,2,2,0,20,0,765435,0,0
0,69,34,1,0,33,0,806357,0,0
0,32,5,2,0,26,0,985052,0,0
0,33,1,1,2,14,0,263893,0,1
1,51,19,3,1,15,0,559854,0,1
1,33,4,2,0,33,0,1241113,0,0
1,58,33,3,1,81,1,2022783,0,0
0,30,14,2,0,33,0,646300,0,0
1,29,9,3,1,26,1,295933,0,0
0,73,18,1,2,115,1,989119,0,0
1,33,18,3,1,45,1,755868,0,1
0,33,7,2,0,27,0,1753718,0,0
0,50,4,3,1,69,0,758716,0,0
1,36,30,2,0,31,0,738984,0,0
0,29,18,2,0,25,0,1350601,0,0
1,29,23,2,0,27,0,1362287,0,0
0,55,13,3,1,63,1,993489,0,0
0,33,11,2,0,33,0,647181,0,0
1,26,25,1,0,20,1,839528,0,0
1,77,1,1,2,68,1,532157,0,0
1,40,34,3,1,25,0,458990,0,1
1,29,17,1,0,32,0,181755,0,0
1,47,33,3,2,93,0,651809,0,1
0,27,14,2,0,20,1,948642,0,0
0,29,4,2,0,20,0,946034,0,0
1,31,33,2,0,20,0,1960910,0,1
1,26,26,3,0,19,0,1214351,0,0
0,31,27,3,0,14,0,920696,0,0
1,37,9,3,0,26,0,492623,0,0
0,29,12,2,0,37,0,1221222,0,0
0,37,27,3,2,57,1,1133877,0,1
1,33,20,2,0,19,0,1565234,0,0
0,32,18,2,0,31,0,1381128,0,0
1,42,33,3,2,73,0,774504,0,1
1,48,34,3,2,73,0,1714095,0,1
1,44,18,3,1,31,0,759890,0,1
1,56,19,3,1,21,0,264169,1,0
1,62,30,1,1,25,1,616129,0,0
0,41,13,3,1,25,1,967839,0,0
0,36,33,2,0,21,0,1210978,0,1
1,70,19,1,2,75,0,1719942,0,0
0,46,28,3,2,13,0,672039,0,0
0,64,33,1,2,74,1,2568059,0,1
1,37,32,1,2,50,1,1055931,0,1
0,26,13,2,0,13,0,544804,0,1
0,28,22,2,0,32,0,743078,0,0
1,54,34,3,1,38,0,1373884,0,1
0,47,18,3,2,85,0,1734538,0,1
1,51,32,3,2,104,1,974932,0,1
0,29,10,2,0,33,1,451025,0,0
1,58,4,3,1,104,0,1004471,0,1
0,27,29,2,0,25,0,197758,0,0
0,47,33,3,2,86,1,900955,0,1
1,55,22,3,2,110,0,735780,0,1
0,27,30,1,0,31,0,812053,0,1
1,29,17,1,0,20,0,828714,0,1
0,38,5,3,3,14,0,471397,0,1
0,32,32,3,0,20,0,308999,0,1
1,29,29,1,0,33,0,659383,0,0
0,37,18,3,2,26,1,638477,0,0
1,27,11,2,0,15,0,488841,1,0
0,51,34,3,0,25,0,1828700,0,0
1,37,33,2,0,32,1,1387661,0,1
1,80,4,1,1,74,0,2417507,0,0
0,40,29,3,1,20,1,351372,0,0
1,32,14,1,0,14,1,870295,0,0
1,71,32,1,2,44,0,873116,0,0
1,56,18,1,2,109,1,1101713,1,0
1,28,31,1,0,31,0,831642,0,0
1,28,20,3,0,21,0,726213,0,0
0,51,33,3,1,21,1,1002914,0,0
1,26,34,2,0,20,0,3244966,0,1
0,28,30,2,0,20,0,780894,0,0
1,45,34,3,1,37,0,1384190,0,1
0,46,33,3,1,14,1,566760,0,0
0,35,18,3,2,73,0,2278026,1,0
1,62,34,1,1,15,1,2020415,0,0
0,25,7,2,0,15,1,1010417,0,0
1,29,34,2,0,13,0,2203746,0,0
0,52,4,3,1,67,0,916771,0,1
0,28,19,1,0,15,0,2122890,0,0
1,70,8,1,1,81,1,845517,1,0
1,63,12,1,2,116,1,3413158,1,0
1,58,16,3,1,63,0,252430,0,1
1,47,30,3,2,68,0,333580,0,1
1,29,14,1,0,25,0,740239,0,0
1,50,27,3,1,63,1,1084723,1,1
1,41,19,1,2,50,0,1029107,0,1
0,33,4,2,0,27,0,498889,0,1
1,31,6,2,0,25,0,226505,0,0
0,30,25,1,0,31,0,788121,0,1
1,39,4,1,2,75,0,764768,1,0
0,31,18,2,0,32,0,1343811,0,0
0,35,31,2,0,13,1,461046,1,0
0,29,19,2,0,32,0,669333,0,0
0,32,18,2,0,27,0,326069,0,0
1,42,4,3,1,63,0,635531,1,0
1,54,18,1,2,111,1,2993399,0,0
1,44,33,3,1,61,0,722866,0,1
1,27,21,2,0,15,1,806589,0,0
0,73,18,1,1,20,1,2181514,0,0
0,58,34,1,1,91,1,1037989,1,0
1,26,23,1,0,13,0,1504990,0,0
0,27,2,2,0,21,1,560842,0,0
0,29,19,3,0,32,0,1265437,0,0
1,52,7,2,1,51,1,715800,1,1
1,52,23,1,2,80,1,1230514,0,0
1,51,33,3,2,49,0,550215,0,0
0,31,17,2,0,32,1,625848,0,0
0,50,18,3,1,31,0,404104,0,1
1,53,1,3,2,104,0,292284,1,1
1,51,4,1,1,91,1,1051526,1,1
0,29,31,1,2,20,1,1112784,0,0
1,31,25,1,0,15,0,1000413,0,0
0,31,26,3,0,33,0,1077950,0,0
0,36,7,1,0,32,0,373924,0,0
1,30,31,3,0,26,1,333207,0,0
1,45,18,3,1,38,1,1082551,0,0
0,26,18,1,0,15,0,2019979,0,0
0,77,18,1,0,57,1,1984166,0,0
0,29,31,1,0,31,0,1498733,0,0
0,31,7,1,0,32,0,1193418,0,0
1,25,4,1,0,21,0,1228084,0,1
0,27,19,2,0,13,0,1152363,0,1
0,52,33,3,0,50,0,2436891,0,0
0,25,22,2,0,13,0,1483638,1,0
1,29,4,2,0,19,0,1404286,0,0
0,77,34,1,0,14,1,1136619,0,0
0,30,2,2,0,33,0,227332,0,0
1,50,4,3,1,111,0,1107836,0,1
0,56,32,3,2,68,1,870900,0,1
0,51,26,3,1,69,0,956732,0,0
1,68,1,1,1,93,0,909980,1,1
0,35,20,2,0,27,0,510432,0,0
1,28,18,2,0,21,1,2287567,0,0
1,26,4,2,0,25,0,868097,0,1
0,59,33,3,0,31,1,2124029,0,0
1,24,4,3,0,13,0,1427898,0,1
0,29,18,2,0,27,0,1402159,0,0
1,35,20,2,0,14,0,1121782,0,0
1,49,18,0,2,127,1,6007072,1,1
0,27,11,2,0,26,0,1063888,0,1
1,54,33,3,0,51,1,716343,0,0
1,35,34,3,1,43,0,331836,0,1
1,64,2,1,2,14,0,683653,0,1
0,43,4,3,1,56,0,757692,0,1
0,28,7,1,0,31,1,550509,0,0
1,71,4,1,2,103,1,3037427,0,1
0,32,33,2,0,27,0,1964114,0,0
1,64,34,1,1,87,1,2194259,0,0
1,28,4,1,0,14,0,676675,0,0
0,56,25,3,0,21,1,913709,0,0
0,41,18,1,1,21,0,912205,0,1
0,47,4,3,1,26,0,473141,0,1
1,75,18,1,2,103,1,1170741,0,0
1,80,33,1,1,56,0,7012701,0,0
1,58,33,3,2,61,0,1612573,0,0
1,70,4,1,1,93,0,2810379,0,1
0,32,11,2,0,27,0,597323,0,0
0,31,30,2,0,14,0,286197,0,0
1,58,5,3,3,14,1,896221,0,0
1,52,4,3,2,105,0,778936,0,1
1,66,8,1,1,49,0,283554,0,0
1,28,4,2,0,27,0,2043422,0,0
1,48,18,2,2,85,1,2724841,1,1
1,28,4,2,0,25,0,743176,0,0
0,29,2,2,1,25,0,1914194,0,0
0,33,34,2,0,27,0,876943,0,1
1,30,23,3,0,33,0,424823,0,0
1,45,4,3,1,27,0,282503,1,1
1,27,9,1,2,19,0,1258451,0,0
1,48,33,3,2,91,0,882105,0,1
0,29,6,2,0,31,0,394163,0,0
1,45,18,3,1,39,0,1387803,0,1
1,48,18,3,1,63,0,2331007,0,0
1,38,34,2,0,13,1,2095736,0,1
1,52,4,3,1,98,1,815551,1,0
1,39,19,3,3,14,1,1180976,0,0
1,78,15,1,2,51,0,810024,0,1
0,42,34,3,1,39,0,699255,0,1
1,50,18,3,2,110,1,706393,1,1
1,54,7,3,1,57,1,1230478,0,0
1,30,27,2,0,32,0,2464258,0,0
0,24,4,2,0,15,0,1936497,0,1
1,49,20,3,1,75,0,1375690,1,0
1,36,34,2,1,33,1,1174951,1,1
0,36,7,3,1,63,1,728135,0,0
1,53,20,3,1,21,0,613254,0,1
1,37,18,2,0,33,1,2135332,1,0
1,26,7,2,0,26,1,1217261,0,0
1,42,18,3,2,15,0,881794,0,1
0,24,30,2,0,14,0,809775,0,0
0,29,29,3,0,26,1,883983,0,0
0,29,10,2,0,20,0,589989,0,0
0,25,15,1,0,15,1,883209,0,0
1,73,26,1,1,50,0,716832,0,1
1,26,20,2,0,19,0,324387,1,0
0,28,34,2,0,21,0,1755765,0,1
1,74,4,1,2,49,0,1305941,0,0
1,41,18,3,1,21,1,611269,1,0
1,63,18,1,2,116,1,2045602,0,1
0,28,25,2,0,19,1,488529,0,0
0,55,18,3,1,51,0,4961928,0,1
0,63,1,1,2,37,0,968791,0,1
0,44,30,3,1,92,0,889074,1,1
0,29,5,2,0,27,1,1030869,1,0
0,59,33,1,1,98,1,1419941,0,0
1,68,33,1,0,63,0,2517988,1,0
1,26,29,1,0,19,0,389259,0,1
1,60,33,1,2,110,1,1037108,0,0
1,31,33,2,0,32,0,1157792,0,0
1,32,29,3,0,25,0,354469,0,1
1,47,30,1,2,15,1,1715386,0,0
1,76,18,1,2,62,0,3510133,0,0
1,49,1,1,2,98,0,261410,0,1
1,65,1,1,1,55,1,178089,0,0
1,71,4,1,2,63,0,1463391,0,1
1,27,4,2,0,26,1,965605,0,1
0,28,31,2,0,19,0,672519,0,1
0,35,20,1,0,33,0,893960,0,1
1,71,33,1,1,15,0,934001,0,1
1,67,22,1,2,43,0,473827,0,0
1,52,22,3,2,75,1,1101926,1,1
1,28,11,2,0,25,1,872422,0,0
0,73,11,1,1,62,0,389188,0,0
1,50,27,0,3,13,1,862935,1,0
1,51,30,3,1,103,1,978875,1,1
0,50,19,3,2,56,0,415096,0,0
1,50,30,3,1,51,0,626488,0,1
1,28,20,2,0,15,0,407326,1,0
1,40,25,3,2,33,1,684463,1,0
0,51,2,3,1,75,0,590078,1,1
0,61,18,1,2,105,1,909775,1,1
0,47,23,3,0,31,1,788682,0,0
0,33,22,1,0,15,0,496459,0,0
1,27,18,1,0,27,0,1703290,0,0
0,55,33,3,2,110,1,1482659,1,1
0,27,7,2,0,20,0,312123,0,0
0,28,4,1,0,38,0,5324086,0,0
1,49,34,3,2,38,1,1371757,0,1
0,25,20,1,0,14,0,613904,0,0
1,48,33,3,2,50,0,695463,0,0
0,41,30,3,2,19,1,580271,0,0
0,32,3,3,0,15,1,687177,0,0
0,26,1,1,0,13,0,2785611,0,1
0,27,18,2,0,14,0,893853,0,1
0,30,20,2,0,14,0,316350,0,1
0,33,27,2,0,33,0,453900,0,0
0,29,20,3,0,33,0,566218,0,0
0,31,3,2,0,21,0,1012419,0,0
1,56,23,3,2,51,1,311971,0,0
1,50,18,3,1,93,0,308776,0,1
1,41,18,3,1,49,1,538636,0,1
0,29,18,3,2,20,0,948063,0,0
1,52,26,1,1,57,0,1670930,0,0
0,81,33,1,2,97,0,1139929,0,1
0,28,22,2,0,13,0,1752267,0,0
0,58,27,3,1,33,0,212621,0,1
0,31,18,2,0,31,0,1187010,0,0
1,56,31,3,1,62,1,654176,0,0
1,29,32,2,0,26,0,884419,0,0
1,65,30,1,1,37,0,568416,0,0
1,51,4,3,2,56,1,994931,1,1
0,40,29,1,2,20,1,804061,1,1
0,27,6,2,0,31,0,853563,0,1
0,34,20,2,0,27,0,605769,0,0
1,62,25,1,2,97,0,1013710,1,0
0,41,4,1,1,56,0,564651,0,1
1,28,17,2,0,13,1,372963,1,0
1,31,30,1,0,20,1,528446,0,0
1,39,7,3,0,32,0,400669,0,0
0,28,2,2,0,15,0,284719,0,0
0,37,33,3,1,27,1,584222,0,0
1,29,25,2,0,31,1,1185435,0,0
1,70,30,1,2,81,0,480715,0,1
1,48,34,3,1,55,0,576105,0,0
1,36,33,2,1,32,0,1829768,0,1
0,28,4,2,0,19,0,268397,0,1
1,47,12,3,1,49,1,702886,0,0
0,26,4,1,0,14,0,614509,0,0
1,54,28,1,1,75,0,760620,0,0
0,28,8,1,0,20,0,729871,0,1
0,43,31,3,1,26,1,1085728,0,0
0,28,18,2,0,19,0,3683968,0,1
0,36,34,1,1,74,0,1592975,0,0
1,50,32,3,2,50,0,154103,0,1
0,62,4,1,1,67,0,1127870,0,0
1,28,32,2,0,14,0,972342,0,0
0,27,27,2,0,14,0,729978,0,0
0,51,19,3,2,86,1,1360961,1,1
0,26,25,2,0,15,0,767358,0,1
1,64,18,1,2,51,1,717526,0,0
1,78,2,1,1,85,1,2344429,1,0
1,25,24,2,0,19,1,1036600,1,0
1,48,30,3,1,38,0,239623,0,1
0,28,25,2,0,25,0,613761,1,0
0,30,26,2,0,13,0,959936,0,0
0,48,30,3,1,57,0,851018,1,1
0,30,27,1,0,32,1,294768,1,0
0,30,11,2,0,32,1,1690661,0,0
0,29,27,2,0,15,0,835914,0,0
1,27,4,3,0,13,0,1836337,0,1
0,54,34,1,2,128,0,697590,0,1
1,47,4,1,3,14,1,384408,1,1
1,50,18,3,0,21,1,495347,1,0
1,30,4,2,0,21,0,772208,0,0
1,49,2,3,2,43,1,394581,0,0
1,33,4,1,0,33,0,1052451,0,0
0,66,33,1,1,79,0,1647906,1,0
0,52,18,1,2,115,0,1989870,0,1
0,35,4,2,0,25,0,905308,1,0
0,52,18,3,1,50,0,1936426,0,1
0,65,33,1,2,122,0,590924,0,0
1,67,31,1,1,38,0,852246,0,0
1,48,33,3,1,67,0,837587,1,1
0,31,27,3,0,33,0,424334,0,0
0,41,34,3,1,49,0,1642192,1,1
0,25,22,2,0,13,0,946888,0,0
0,29,27,2,0,13,0,472946,0,0
0,45,30,3,2,79,0,512996,0,0
1,35,32,3,1,69,0,1403022,0,0
1,46,18,1,2,69,1,923375,0,0
1,58,22,3,2,103,1,1127265,0,0
0,35,11,3,0,26,0,640969,0,0
0,28,33,1,0,25,0,515461,0,0
1,57,1,3,2,103,0,560611,0,1
1,27,21,2,0,21,0,694796,0,1
1,26,12,2,0,19,1,1436415,0,0
1,27,33,2,0,13,0,1554420,0,1
1,26,4,2,2,20,0,1550015,0,0
0,40,11,1,0,15,0,631757,0,0
0,40,22,3,1,37,0,459693,0,0
0,50,34,3,1,86,0,1074043,1,1
1,66,17,1,1,61,0,1123295,0,1
1,30,17,2,0,31,0,635620,1,0
1,26,33,2,0,15,0,1397611,1,0
0,47,33,3,2,86,1,1934139,1,0
1,51,18,3,1,79,1,1404998,0,0
1,25,4,2,0,21,0,4252161,0,1
0,47,28,3,2,21,1,1052042,0,0
0,28,25,2,0,26,1,181533,0,0
0,30,14,2,0,26,0,856580,0,0
0,35,27,2,0,31,0,179068,0,0
1,35,22,1,0,31,0,571380,0,0
1,30,4,3,1,21,0,616298,0,1
1,29,20,2,0,19,0,455840,0,0
1,53,32,3,2,91,0,897120,0,1
1,49,18,3,1,91,0,1501358,0,1
1,54,16,3,1,50,0,892411,0,1
1,64,23,1,2,127,0,1202826,1,1
0,32,23,2,0,32,0,1221516,0,0
1,69,33,1,2,67,0,1663054,0,0
0,28,2,2,0,25,0,330688,0,0
1,36,27,3,1,44,1,1454001,0,0
1,48,33,2,1,93,1,1368019,1,0
0,67,19,1,1,19,0,1119637,0,0
1,30,24,2,2,21,1,1920059,0,0
1,26,4,2,2,27,0,507958,0,0
1,29,19,2,0,26,0,567535,0,0
1,26,30,2,0,14,0,309693,0,0
0,57,31,3,1,87,0,529024,0,1
1,31,2,1,0,20,0,912285,1,0
1,51,18,3,1,37,0,1648369,0,1
0,29,33,2,0,19,0,716779,1,1
1,27,27,2,0,27,1,834027,0,1
1,74,18,1,2,93,1,1249987,1,1
0,26,4,2,0,20,0,1037366,0,1
1,52,30,1,1,73,0,435058,0,0
1,52,4,3,0,26,0,1091887,0,1
1,56,28,1,2,129,0,814412,0,0
1,63,30,1,1,93,0,1162393,0,1
0,26,18,2,0,14,0,1694373,0,1
0,54,33,3,1,67,0,612106,0,0
0,58,18,3,2,121,0,2060821,0,1
1,46,34,3,2,99,0,1833400,0,1
1,65,18,1,1,91,1,1301411,0,1
1,54,33,3,2,73,1,2308099,0,0
0,30,11,2,0,31,0,731161,0,0
0,37,18,2,0,26,1,878403,0,1
1,61,18,1,2,67,1,1724642,0,0
1,42,11,3,3,14,0,834072,0,1
1,48,33,3,2,67,1,879498,1,0
1,42,34,3,2,21,0,801471,0,1
0,24,11,1,0,14,1,835861,0,0
1,30,27,2,0,27,1,1062054,0,0
0,51,11,3,1,49,1,921666,1,0
0,27,17,2,0,20,0,672679,0,0
0,53,4,3,1,93,0,1889131,0,1
1,61,14,3,2,98,1,801169,1,1
0,43,11,1,1,55,1,445356,0,0
1,40,18,3,2,68,1,3798066,1,1
1,67,4,1,2,111,0,1893252,0,0
1,26,16,3,0,19,0,520027,0,0
1,55,18,3,2,109,0,835247,0,1
0,79,5,1,1,93,1,657647,1,0
1,29,25,2,0,19,0,808689,0,0
1,43,27,3,2,51,0,647457,0,1
0,28,31,2,0,27,0,420373,0,1
1,28,32,2,0,15,0,1092644,0,0
1,60,33,3,2,91,1,2232093,0,1
1,44,1,3,1,79,1,430083,0,0
1,54,18,1,2,111,0,1229988,1,0
1,57,33,3,2,97,0,5154710,0,1
1,27,0,2,0,21,0,786332,0,0
1,31,18,3,0,27,0,1024532,0,0
1,78,33,1,1,20,1,760131,0,0
1,52,9,3,1,56,1,1670476,0,0
0,51,4,3,1,98,1,1718963,1,0
1,30,19,2,0,33,0,2465282,0,0
0,72,34,1,2,45,1,776622,0,0
0,34,30,2,0,25,0,1509475,0,0
0,29,30,2,0,19,0,608137,0,0
0,35,27,1,0,31,0,1067199,0,0
1,56,4,1,2,57,1,935514,0,0
1,30,4,2,0,26,1,2537559,0,0
0,78,34,1,2,103,0,4944884,0,1
0,58,15,3,2,57,0,1672212,0,1
0,28,18,2,0,14,0,2246582,0,1
1,30,27,3,1,21,0,1849055,0,1
0,55,33,3,1,21,1,1220839,0,0
0,35,25,1,0,32,0,602734,0,0
1,28,21,1,0,20,0,586723,0,0
0,34,19,2,0,25,0,1122610,0,1
1,27,19,2,0,25,0,1564032,0,0
0,45,27,3,1,14,1,329985,1,0
1,41,5,0,1,15,1,590345,0,1
0,56,3,3,1,110,0,921176,0,1
1,50,26,3,1,33,0,678286,0,1
1,44,33,3,2,85,1,1032319,1,1
1,28,30,2,0,19,0,918791,0,1
0,36,13,1,0,25,0,902602,0,0
0,28,30,2,1,25,0,755298,0,0
0,36,18,3,1,13,0,1609360,0,1
0,31,22,2,0,26,0,721167,0,0
0,27,20,2,0,26,1,724015,0,0
1,48,4,3,1,44,1,725697,0,0
0,40,4,3,0,32,0,1313791,0,0
0,25,4,2,0,13,0,5713577,0,0
0,27,2,1,0,20,0,634089,0,0
1,54,18,3,2,49,1,1345368,0,0
0,50,33,3,1,38,0,822582,0,0
1,33,27,2,0,26,1,1477934,0,1
0,34,18,2,0,20,0,1289841,0,1
0,28,31,1,0,21,0,1133699,0,0
1,32,27,1,0,14,0,221307,0,1
0,27,10,2,0,20,0,303383,0,0
1,29,4,1,0,25,1,929854,0,0
0,27,33,2,0,19,0,1261922,0,1
1,29,18,3,0,13,0,936814,0,1
1,26,11,2,0,19,1,1051864,0,0
1,82,4,1,2,109,1,2782691,0,1
1,24,22,2,0,14,0,817723,0,0
0,55,30,1,2,56,1,538147,0,1
0,25,11,2,0,13,0,998419,0,0
