Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,target
8337,31,1,2,1,1,-575,1,0,2,2,6,153,9,-1,0,3,0
21998,44,4,1,2,0,5004,0,0,0,20,1,175,2,-1,0,3,0
22752,34,9,1,2,0,11126,0,0,0,25,1,140,4,-1,0,3,0
9855,35,4,1,2,0,1012,0,0,2,9,6,105,1,-1,0,3,0
37239,52,0,1,1,0,146,1,1,0,13,8,108,1,-1,0,3,0
13979,33,0,1,1,0,89,0,0,1,10,5,524,3,-1,0,3,0
39186,27,1,2,1,0,2752,1,0,0,18,8,165,2,-1,0,3,0
18766,42,9,1,1,0,649,1,0,1,31,5,29,4,-1,0,3,0
6856,30,1,2,1,0,397,1,0,2,28,8,536,7,-1,0,3,0
13053,55,5,1,0,0,150,0,0,0,8,5,124,1,-1,0,3,0
22016,44,3,1,0,0,0,0,0,0,20,1,174,5,-1,0,3,0
19579,32,4,1,2,0,663,1,0,0,7,1,106,4,-1,0,3,0
11984,44,2,0,1,0,456,0,0,2,20,6,110,3,-1,0,3,0
28603,33,0,2,1,0,303,0,0,0,29,4,483,2,266,1,0,0
28745,50,4,1,2,0,0,0,0,0,30,4,199,1,205,1,0,0
34028,26,10,2,2,0,3511,0,0,0,30,0,439,2,-1,0,3,1
26905,41,9,1,1,0,190,0,0,0,21,9,12,7,-1,0,3,0
1617,56,9,2,0,0,230,1,0,2,9,8,122,4,-1,0,3,0
24385,58,4,0,2,0,1573,1,1,0,17,9,279,1,-1,0,3,0
30796,47,1,0,0,0,1279,1,0,0,6,3,479,2,-1,0,3,0
8540,26,7,2,1,0,76,1,0,2,3,6,177,1,-1,0,3,0
469,44,6,1,2,0,292,1,0,2,6,8,162,1,-1,0,3,0
39176,54,5,0,1,0,451,0,1,0,18,8,42,4,280,5,0,0
31268,48,10,1,0,0,1296,0,0,0,5,7,119,1,-1,0,3,0
35326,48,1,1,1,1,0,1,1,0,7,8,275,1,-1,0,3,0
5992,31,1,1,1,0,27,1,1,2,26,8,109,5,-1,0,3,0
31799,67,5,1,1,0,1443,0,0,0,8,0,245,1,-1,0,3,1
31954,42,2,1,2,0,1068,1,0,0,13,0,444,1,300,8,0,0
10796,54,1,2,3,0,6622,0,0,2,17,6,83,1,-1,0,3,0
7797,49,6,1,1,0,2061,1,1,2,30,8,137,3,-1,0,3,0
33426,31,4,2,2,0,587,1,0,0,20,0,16,4,-1,0,3,0
4697,31,0,0,1,0,1352,1,0,2,20,8,6,2,-1,0,3,0
15104,58,0,1,1,0,1813,1,0,1,17,5,15,1,-1,0,3,0
14658,43,2,1,2,0,1,1,1,0,15,5,61,2,-1,0,3,0
37144,24,8,2,1,0,493,1,0,0,13,8,85,4,358,1,1,0
32369,36,4,2,2,0,4788,1,0,0,16,0,241,2,317,1,0,0
39042,31,4,2,2,0,518,1,0,0,18,8,399,1,-1,0,3,0
43631,74,5,1,1,0,935,0,0,0,5,8,226,1,99,2,0,1
27627,32,6,2,2,0,368,0,0,0,21,9,149,2,-1,0,3,0
44303,27,7,2,1,0,230,0,0,2,27,5,5,1,-1,0,3,0
24528,43,1,0,1,0,-259,0,0,0,17,9,732,1,171,2,1,0
4090,41,0,2,1,0,1020,1,0,2,19,8,882,1,-1,0,3,1
9637,60,9,1,1,0,0,1,0,2,6,6,280,3,-1,0,3,0
3865,44,7,1,1,0,0,1,1,2,16,8,471,2,-1,0,3,0
38461,50,0,2,0,0,181,1,0,0,15,8,119,4,372,3,0,0
16862,46,6,1,1,0,0,0,1,1,25,5,150,2,-1,0,3,0
16963,53,7,1,1,0,1364,0,0,0,25,5,77,1,-1,0,3,0
11083,44,1,1,1,0,0,0,0,2,18,6,26,7,-1,0,3,0
9604,36,7,1,1,0,8114,1,0,2,6,6,505,1,-1,0,3,0
19169,56,9,0,1,0,146,1,0,0,5,1,419,3,-1,0,3,1
19821,52,4,1,2,0,1209,0,0,0,8,1,97,4,-1,0,3,0
43358,26,8,1,2,0,8750,0,0,0,26,7,98,2,-1,0,3,0
44355,27,9,2,1,0,842,0,0,0,30,5,273,1,91,1,1,0
8376,31,9,2,2,0,1166,1,0,2,3,6,207,1,-1,0,3,0
38168,28,9,2,2,0,558,1,0,0,15,8,300,1,-1,0,3,0
35850,43,7,2,1,0,66,1,0,0,8,8,198,1,-1,0,3,0
15153,49,1,1,1,0,825,1,0,0,17,5,22,1,-1,0,3,0
7629,38,0,0,1,0,661,1,0,2,30,8,160,1,-1,0,3,0
32692,38,1,1,1,0,825,1,0,0,17,0,235,1,-1,0,3,0
15734,47,7,1,1,0,1123,0,1,0,21,5,251,5,-1,0,3,0
39840,47,4,1,2,0,2351,0,0,0,2,6,163,2,84,1,2,1
36532,50,1,1,0,0,65,1,0,1,12,8,11,1,-1,0,3,0
35807,49,9,0,1,0,95,1,0,0,8,8,90,1,-1,0,3,0
40936,36,9,1,1,0,2474,1,0,0,12,1,107,1,-1,0,3,0
17970,47,1,0,1,1,-535,1,0,0,30,5,71,2,-1,0,3,0
24465,51,9,2,1,0,17092,0,0,0,17,9,35,1,-1,0,3,0
22019,44,4,1,2,0,0,1,0,0,20,1,141,3,-1,0,3,0
43496,21,8,2,3,0,330,0,0,0,19,0,232,3,364,2,0,0
12434,33,1,1,0,0,276,0,0,2,30,6,224,2,-1,0,3,0
20387,38,9,1,2,0,-267,0,0,0,11,1,220,1,-1,0,3,0
17356,34,0,1,2,0,262,1,0,0,28,5,359,3,-1,0,3,0
23507,40,9,1,1,0,170,0,0,0,28,1,12,24,-1,0,3,0
30192,37,4,1,2,0,57,0,0,0,5,3,345,1,-1,0,3,1
31065,33,4,2,2,0,3552,0,0,0,13,3,158,2,85,3,0,1
29440,43,9,1,1,0,308,1,0,0,3,3,137,3,264,4,1,0
21817,50,1,1,3,0,452,0,0,0,20,1,181,2,-1,0,3,0
26248,39,1,1,1,0,660,1,1,0,20,9,180,1,185,2,0,0
42016,63,5,1,2,0,937,0,0,0,28,10,219,2,-1,0,3,0
8510,27,0,2,1,0,691,1,0,2,3,6,418,2,-1,0,3,0
12367,57,5,1,1,0,-418,0,1,2,27,6,95,1,-1,0,3,0
28553,26,8,2,1,0,352,0,0,0,29,4,202,2,-1,0,3,0
28146,59,5,1,0,0,-411,0,0,0,29,4,225,1,-1,0,3,0
26870,32,4,2,2,0,3552,0,0,0,20,9,310,3,-1,0,3,0
41076,20,8,2,1,0,210,0,0,0,14,1,101,1,-1,0,3,0
13982,60,3,1,0,0,763,1,0,1,10,5,180,3,-1,0,3,0
30134,38,9,1,2,0,1042,1,0,0,4,3,419,2,-1,0,3,0
32245,33,1,1,0,0,359,1,1,0,16,0,130,1,148,1,0,0
1519,41,1,1,1,0,213,1,0,2,8,8,10,2,-1,0,3,0
24077,36,4,1,2,0,0,1,0,1,23,10,140,1,143,3,0,1
18055,35,4,1,2,0,648,0,0,0,30,5,674,2,-1,0,3,0
25437,43,4,1,1,0,481,1,0,1,18,9,164,1,110,2,1,0
20244,45,1,1,1,0,751,0,0,0,11,1,176,4,-1,0,3,0
21429,36,9,2,1,0,2603,1,0,0,18,1,174,5,-1,0,3,0
5360,24,0,2,2,0,1141,1,0,2,23,8,230,1,-1,0,3,0
24137,30,4,2,2,0,12857,1,0,0,6,9,150,1,-1,0,3,1
225,48,1,1,0,0,278,1,0,2,5,8,125,2,-1,0,3,0
29672,29,9,1,1,0,655,1,0,0,3,3,225,3,270,2,0,0
2415,44,1,1,0,0,353,1,0,2,13,8,705,1,-1,0,3,0
13506,37,4,1,3,0,247,0,0,0,9,5,366,1,-1,0,3,0
39638,25,8,2,3,0,3,0,0,0,26,8,170,1,-1,0,3,1
28380,41,4,2,2,0,537,1,0,0,29,4,278,2,-1,0,3,0
11441,52,2,0,1,0,302,0,0,2,19,6,169,2,-1,0,3,0
30710,57,0,0,1,1,-435,1,1,0,6,3,89,5,273,2,0,0
30640,32,1,1,1,0,0,0,0,0,6,3,350,1,-1,0,3,0
12112,49,11,1,2,0,325,0,0,2,20,6,63,15,-1,0,3,0
18168,57,5,0,1,0,39,1,0,0,30,5,354,3,-1,0,3,0
19435,41,9,1,1,0,-832,0,0,0,6,1,226,5,-1,0,3,0
19376,57,9,1,2,0,624,0,0,0,6,1,224,4,-1,0,3,0
37007,42,7,1,1,0,-141,1,1,0,13,8,211,3,345,3,0,0
26767,54,1,0,0,0,10374,1,0,0,20,9,283,2,189,2,1,0
9640,57,11,1,1,0,2,0,0,2,6,6,112,4,-1,0,3,0
14182,40,0,2,1,0,-186,1,1,0,11,5,154,2,-1,0,3,0
37852,36,2,0,1,0,2996,1,0,0,14,8,104,1,-1,0,3,0
865,35,9,1,1,0,118,1,0,2,7,8,236,1,-1,0,3,0
36522,34,4,1,2,0,156,1,0,0,12,8,63,1,-1,0,3,0
4030,57,5,1,0,0,70,1,1,2,16,8,186,5,-1,0,3,0
20322,33,9,1,1,0,1166,0,0,0,11,1,90,3,-1,0,3,0
6759,57,4,1,0,0,1566,0,0,2,28,8,105,4,-1,0,3,0
27776,53,10,2,1,0,6248,0,0,0,28,4,885,1,-1,0,3,0
33980,26,5,2,1,0,530,0,0,0,30,0,308,1,-1,0,3,0
11377,55,1,1,1,0,2010,0,0,2,19,6,446,1,-1,0,3,0
25151,32,4,1,2,0,3107,1,1,0,18,9,165,2,116,1,0,0
5742,47,9,2,3,0,-213,1,0,2,26,8,168,1,-1,0,3,0
40123,23,0,2,2,0,230,0,0,0,5,6,264,1,-1,0,3,0
10571,38,9,2,2,0,38,0,0,2,16,6,64,1,-1,0,3,0
13227,54,1,1,0,0,175,0,1,0,8,5,1027,1,-1,0,3,0
8570,26,1,2,1,1,-36,1,0,2,3,6,482,2,-1,0,3,1
20709,45,4,0,2,0,2096,0,0,0,13,1,317,2,-1,0,3,0
23013,45,4,0,2,0,0,0,0,0,26,1,392,2,-1,0,3,0
3474,39,9,1,0,0,644,1,0,2,15,8,110,1,-1,0,3,0
28153,36,9,1,2,0,-290,1,1,0,29,4,150,1,189,3,0,0
7656,54,1,0,1,0,154,1,0,2,30,8,197,12,-1,0,3,0
6280,30,4,1,2,0,0,1,0,2,27,8,175,1,-1,0,3,0
34948,32,0,1,1,0,552,1,0,0,6,8,98,2,-1,0,3,0
15826,30,9,1,2,0,0,0,0,0,21,5,306,1,-1,0,3,0
13019,49,1,1,0,0,4140,0,0,0,7,5,205,4,-1,0,3,0
1975,48,1,1,0,0,231,1,0,2,9,8,752,3,-1,0,3,0
34152,35,0,1,2,0,286,0,0,0,30,0,949,2,-1,0,3,1
36829,47,1,1,1,0,802,1,1,0,12,8,289,2,-1,0,3,1
5559,39,1,1,1,0,293,1,0,2,23,8,160,3,-1,0,3,0
4798,58,9,1,1,0,8153,1,0,2,21,8,134,5,-1,0,3,0
35877,43,1,1,0,0,361,1,0,0,8,8,87,2,-1,0,3,0
12782,36,7,1,1,0,-274,0,0,0,7,5,217,1,-1,0,3,0
7766,51,1,1,1,0,1374,1,0,2,30,8,378,1,-1,0,3,0
29528,51,4,1,2,0,2814,0,0,0,3,3,178,1,-1,0,3,0
25970,31,4,1,2,0,5238,1,1,0,19,9,156,2,-1,0,3,0
26941,33,9,2,1,0,7108,0,1,0,21,9,255,1,-1,0,3,0
32988,54,4,1,0,0,630,1,0,0,17,0,99,2,-1,0,3,0
44493,19,8,2,3,0,108,0,0,0,10,1,168,1,182,2,2,1
31963,44,0,0,1,0,21,1,0,0,13,0,681,3,-1,0,3,0
4186,52,2,0,2,0,81,1,0,2,19,8,214,3,-1,0,3,0
24836,53,9,0,1,0,4856,1,0,0,18,9,151,1,-1,0,3,0
40716,49,0,1,1,0,5361,0,0,0,7,1,70,1,-1,0,3,0
29994,28,7,2,1,0,458,0,0,0,4,3,112,4,201,3,0,0
8503,59,4,1,2,0,202,1,0,2,3,6,128,6,-1,0,3,0
19099,50,0,1,1,0,4855,0,0,0,5,1,720,2,-1,0,3,1
15112,37,4,1,2,0,50,0,1,0,17,5,105,1,-1,0,3,0
40239,23,8,2,0,0,1235,0,0,0,12,6,39,3,-1,0,3,0
43682,24,9,2,1,0,598,0,0,0,12,8,762,1,182,2,2,1
4419,38,4,1,2,0,0,1,0,2,20,8,206,1,-1,0,3,0
30641,70,4,1,2,0,5563,0,0,0,6,3,146,1,-1,0,3,0
7996,29,2,1,1,0,291,1,0,2,2,6,205,3,-1,0,3,0
4256,52,1,1,1,0,157,1,1,2,19,8,107,2,-1,0,3,0
36044,36,0,1,1,0,0,1,1,0,11,8,94,1,-1,0,3,0
28592,37,9,1,1,0,1120,1,0,0,29,4,88,3,244,5,0,0
28588,37,4,1,2,0,410,0,0,0,29,4,337,2,-1,0,3,0
26362,37,2,1,2,0,264,1,1,0,20,9,276,1,157,1,0,0
7635,35,4,2,2,0,565,1,0,2,30,8,763,1,-1,0,3,1
14110,34,0,1,1,0,444,1,0,0,11,5,173,2,-1,0,3,0
44301,35,4,1,2,0,775,0,0,2,27,5,9,1,-1,0,3,0
10045,38,6,2,1,0,4056,0,0,2,11,6,69,2,-1,0,3,0
26950,30,4,2,1,0,8101,1,0,0,21,9,49,1,-1,0,3,0
27999,32,10,0,1,0,527,0,0,0,28,4,38,1,-1,0,3,0
22259,34,4,2,2,0,197,0,1,0,21,1,274,4,-1,0,3,0
29834,30,7,2,2,0,1,0,0,0,4,3,66,2,-1,0,3,0
1607,32,0,0,1,0,281,1,0,2,8,8,231,4,-1,0,3,0
2322,45,1,1,0,0,333,1,0,2,13,8,160,3,-1,0,3,0
33397,33,3,1,2,0,10,1,0,0,20,0,129,1,322,2,0,0
30200,35,7,0,1,0,440,1,0,0,5,3,103,1,248,1,0,0
30786,54,4,1,2,0,184,0,0,0,6,3,13,6,-1,0,3,0
38602,30,1,1,1,0,-99,1,0,0,15,8,144,5,-1,0,3,0
34088,53,10,1,0,0,142,0,0,0,30,0,168,2,-1,0,3,0
43803,46,3,1,1,0,38,0,0,0,27,8,181,3,183,1,2,1
29960,34,9,1,1,0,272,1,0,0,4,3,287,1,201,2,0,0
4991,34,6,1,1,0,-370,1,0,2,21,8,748,1,-1,0,3,0
38685,23,1,1,0,0,531,1,0,0,15,8,509,3,345,9,1,0
40682,34,0,1,2,0,35,1,0,0,7,1,88,2,-1,0,3,0
34134,25,9,2,1,0,1105,1,0,0,30,0,195,1,13,1,0,0
26843,35,1,1,1,0,5639,1,0,0,20,9,945,2,-1,0,3,1
9284,44,9,1,1,0,363,0,1,2,5,6,650,2,-1,0,3,0
12622,59,3,1,0,0,153,0,0,2,4,5,133,3,-1,0,3,0
41043,57,0,1,1,0,169,0,0,0,14,1,180,1,106,2,0,0
20559,38,9,2,2,0,508,1,1,0,12,1,1103,2,-1,0,3,1
4594,38,6,1,1,0,290,1,0,2,20,8,369,1,-1,0,3,0
18575,58,10,1,1,0,18,0,0,0,31,5,70,1,-1,0,3,0
4166,31,1,1,1,0,41,1,0,2,19,8,265,1,-1,0,3,0
14108,34,1,1,1,0,406,0,1,0,11,5,113,2,-1,0,3,0
14098,59,0,0,1,0,5,0,1,0,11,5,67,2,-1,0,3,0
24810,51,0,0,1,0,390,0,0,1,18,9,368,1,-1,0,3,0
23504,41,4,1,2,0,1559,0,0,0,28,1,74,7,-1,0,3,0
4959,31,9,1,1,0,141,1,0,2,21,8,140,2,-1,0,3,0
41875,62,4,0,2,0,1619,0,0,0,19,10,534,1,-1,0,3,0
12404,36,9,1,1,0,283,1,1,2,27,6,56,2,-1,0,3,0
27788,26,6,2,2,0,25,0,0,0,28,4,158,1,-1,0,3,0
30174,46,4,1,2,0,-191,1,0,0,5,3,674,3,202,3,0,0
6715,28,1,2,1,0,0,1,0,2,28,8,386,1,-1,0,3,0
37164,27,7,2,1,0,468,1,0,0,13,8,109,1,-1,0,3,0
16499,51,6,1,1,0,95,1,0,0,23,5,1309,4,-1,0,3,1
29180,45,4,1,2,0,474,1,1,0,2,3,190,4,264,4,0,0
3549,33,4,2,1,1,-174,1,0,2,15,8,156,5,-1,0,3,0
14519,59,4,1,2,0,296,0,1,0,15,5,805,3,-1,0,3,1
5175,31,1,2,0,0,-280,0,0,2,21,8,281,3,-1,0,3,0
31643,59,1,1,1,0,135,1,0,0,6,0,197,1,-1,0,3,0
118,59,4,0,2,0,262,0,0,2,5,8,178,1,-1,0,3,0
16990,36,2,1,1,0,1412,1,1,0,25,5,226,1,-1,0,3,0
41606,25,4,2,2,0,808,0,0,0,18,11,267,2,114,2,0,1
38185,32,7,1,1,0,1398,1,1,0,15,8,233,1,-1,0,3,0
26000,35,4,1,2,0,376,0,0,0,19,9,223,4,-1,0,3,0
43107,45,4,2,2,0,483,0,0,0,23,3,95,2,265,11,1,1
23519,30,9,2,1,0,1052,0,0,0,28,1,147,2,-1,0,3,0
19234,32,9,1,1,0,0,0,0,0,6,1,254,2,-1,0,3,0
25006,46,9,0,1,1,-1361,1,1,0,18,9,78,1,-1,0,3,0
37183,35,0,1,1,0,34,1,0,0,13,8,249,2,365,3,0,0
10985,48,4,1,2,0,6613,0,0,2,17,6,159,3,-1,0,3,0
32796,44,0,1,1,0,266,1,0,0,17,0,294,2,-1,0,3,0
38862,37,1,2,1,0,6281,1,0,0,18,8,242,1,-1,0,3,0
30724,35,4,2,2,0,1064,1,0,0,6,3,69,2,261,1,1,0
21,56,4,1,2,0,779,1,0,2,5,8,164,1,-1,0,3,0
4314,55,1,1,1,0,212,1,0,2,19,8,324,2,-1,0,3,0
38940,41,1,0,0,0,-129,1,0,0,18,8,176,1,-1,0,3,0
24871,59,1,1,0,0,14,1,1,0,18,9,319,2,182,1,0,0
16570,43,4,1,2,0,-183,0,0,0,24,5,65,1,-1,0,3,0
27548,49,4,1,2,0,5711,1,0,0,21,9,382,3,-1,0,3,0
24280,57,5,1,1,0,1749,0,0,0,17,9,288,2,-1,0,3,0
28534,30,9,1,1,0,743,0,0,0,29,4,142,2,-1,0,3,0
38472,41,7,1,1,0,2399,1,0,0,15,8,303,2,351,2,0,0
13977,37,7,2,1,0,54,1,0,0,10,5,118,1,-1,0,3,0
9954,37,9,2,1,1,375,0,0,2,9,6,223,2,-1,0,3,0
29847,30,9,2,2,0,405,1,0,0,4,3,128,1,274,1,0,0
37928,60,1,1,0,0,2147,0,0,1,14,8,213,1,-1,0,3,0
23002,59,4,0,2,0,3096,0,0,0,26,1,18,17,-1,0,3,0
45047,69,5,0,1,0,4189,0,0,0,18,10,138,4,96,2,2,0
1517,27,1,1,1,0,106,1,0,2,8,8,207,2,-1,0,3,0
28630,54,0,1,1,0,263,0,1,1,29,4,283,4,195,7,0,0
462,43,1,1,1,0,-509,1,0,2,6,8,124,1,-1,0,3,0
16638,30,10,2,1,0,79,0,1,0,24,5,169,1,-1,0,3,0
27747,28,3,1,0,0,5,0,0,0,28,4,30,1,-1,0,3,0
15144,34,4,1,2,0,11,1,0,0,17,5,654,1,-1,0,3,0
3452,34,7,0,1,0,202,1,0,2,15,8,318,1,-1,0,3,0
8791,23,7,2,1,0,966,1,0,2,4,6,83,2,-1,0,3,0
15888,38,3,1,2,0,1437,1,0,1,21,5,100,11,-1,0,3,0
37283,29,1,1,1,0,1052,1,0,0,13,8,147,1,-1,0,3,0
21684,42,9,0,1,0,58,0,0,0,19,1,153,2,-1,0,3,0
5207,36,9,1,1,0,5902,1,0,2,23,8,219,4,-1,0,3,0
8419,42,7,1,1,0,3689,1,0,2,3,6,363,1,-1,0,3,0
25222,33,7,1,1,0,244,1,0,0,18,9,231,2,-1,0,3,0
32920,32,6,0,0,0,0,1,0,0,17,0,232,2,-1,0,3,0
10596,30,9,2,1,0,363,1,0,2,16,6,136,8,-1,0,3,0
4395,33,4,2,2,0,201,1,0,2,20,8,280,1,-1,0,3,0
43374,51,0,1,1,0,1204,0,0,0,29,7,317,4,-1,0,3,0
32790,37,1,1,1,0,395,1,0,0,17,0,157,2,-1,0,3,0
29128,41,4,1,0,0,243,1,0,0,2,3,199,1,-1,0,3,0
7161,42,1,1,0,0,984,1,0,2,29,8,109,1,-1,0,3,0
559,42,9,1,1,0,315,1,0,2,6,8,259,2,-1,0,3,0
34785,26,7,2,1,0,-481,1,1,0,6,8,595,5,-1,0,3,0
15327,32,1,0,0,0,174,1,0,1,18,5,11,1,-1,0,3,0
9499,53,9,1,1,0,480,0,0,2,6,6,648,2,-1,0,3,1
20312,31,4,1,2,0,4945,0,0,0,11,1,445,1,-1,0,3,0
39024,27,4,2,2,0,438,1,0,0,18,8,10,5,-1,0,3,0
7979,37,1,1,0,0,89,1,0,2,2,6,51,4,-1,0,3,0
19460,50,0,1,1,0,106,0,1,0,7,1,59,2,-1,0,3,0
31962,31,1,1,1,0,1406,1,1,0,13,0,1091,2,-1,0,3,1
34559,27,9,2,2,0,75,1,1,0,5,8,308,1,351,1,0,0
24142,33,4,2,2,0,1956,0,0,1,8,9,76,1,-1,0,3,0
24201,49,1,0,0,0,514,0,0,0,17,9,221,1,-1,0,3,0
43566,37,0,1,1,0,55,1,1,0,27,0,99,1,329,4,1,0
17477,35,9,1,1,0,-499,1,0,0,28,5,488,4,-1,0,3,0
14119,38,2,1,0,0,-21,1,0,0,11,5,50,2,-1,0,3,0
13592,29,1,2,1,0,1958,1,0,0,9,5,643,1,-1,0,3,0
29773,28,1,1,1,0,127,1,1,0,4,3,66,1,-1,0,3,0
18785,56,1,1,0,0,2163,0,0,1,31,5,31,3,-1,0,3,0
8129,42,1,1,1,0,-755,1,1,2,2,6,312,1,-1,0,3,0
28403,30,0,2,1,0,1018,1,0,0,29,4,58,1,-1,0,3,0
2412,31,0,0,1,0,253,1,0,2,13,8,289,2,-1,0,3,0
30991,36,2,1,1,0,546,0,0,0,9,3,297,3,-1,0,3,0
26736,34,4,2,1,0,1995,1,0,0,20,9,129,2,-1,0,3,0
27644,48,4,1,2,0,7825,0,0,1,21,9,77,5,-1,0,3,0
30072,40,2,2,1,0,943,1,0,0,4,3,179,3,-1,0,3,0
21205,32,9,2,1,0,1732,1,0,0,14,1,1871,3,-1,0,3,1
16299,53,3,1,2,0,2353,1,0,0,23,5,471,2,-1,0,3,0
20723,35,4,1,2,0,46,1,0,0,13,1,96,2,-1,0,3,0
27085,50,2,1,2,0,2410,0,0,0,21,9,65,1,-1,0,3,0
7576,45,0,1,1,0,840,1,0,2,30,8,54,3,-1,0,3,0
37620,28,0,1,1,0,84,1,1,0,14,8,287,1,-1,0,3,0
43385,80,5,0,0,0,235,0,0,0,31,7,577,1,223,3,1,1
35178,24,1,1,0,0,-247,1,0,0,7,8,203,1,-1,0,3,0
943,53,1,2,1,0,156,1,1,2,7,8,259,4,-1,0,3,0
19947,34,9,1,1,0,5266,0,0,0,8,1,140,4,-1,0,3,0
12237,47,4,1,2,0,866,0,0,2,20,6,7,7,-1,0,3,0
15422,31,4,1,2,0,1720,1,1,0,18,5,104,1,-1,0,3,0
26727,30,4,1,1,0,3817,1,0,0,20,9,104,5,-1,0,3,0
37497,44,0,0,2,0,994,1,0,0,13,8,420,3,-1,0,3,0
40665,65,5,1,1,0,1176,0,0,0,6,1,111,1,184,1,0,0
20264,33,9,0,1,0,370,1,0,0,11,1,145,4,-1,0,3,0
37248,47,4,0,2,0,-49,1,0,0,13,8,14,6,327,23,0,0
44357,23,4,2,2,0,906,0,0,0,30,5,160,3,-1,0,3,0
39579,35,9,2,1,0,1693,1,0,0,26,8,58,1,105,1,2,0
25995,47,4,0,2,0,6333,1,0,1,19,9,498,4,-1,0,3,0
26317,43,1,2,0,0,13620,1,0,0,20,9,128,1,-1,0,3,0
11431,43,0,1,1,0,1113,0,0,2,19,6,477,7,-1,0,3,0
6358,26,7,0,0,0,633,1,0,2,27,8,326,2,-1,0,3,0
4206,33,1,1,1,0,86,1,0,2,19,8,364,1,-1,0,3,0
20447,40,3,1,1,0,1050,0,0,0,12,1,117,2,-1,0,3,0
33172,53,0,1,1,0,225,1,0,0,20,0,304,1,340,1,0,0
19007,30,4,1,2,0,1908,0,0,0,5,1,222,1,-1,0,3,0
301,51,0,1,1,0,531,1,0,2,5,8,267,2,-1,0,3,0
30120,38,9,2,1,0,571,0,0,0,4,3,275,3,-1,0,3,0
7074,43,9,1,1,0,-496,1,0,2,29,8,100,2,-1,0,3,0
34989,38,4,1,2,0,4293,1,0,0,6,8,92,2,250,2,0,0
21557,53,1,1,1,0,6657,1,0,0,19,1,128,8,-1,0,3,0
11287,31,1,1,1,0,671,1,0,2,18,6,704,4,-1,0,3,1
37361,39,9,1,1,0,4741,1,0,0,13,8,166,1,338,10,0,0
3519,41,1,1,0,0,2453,1,0,2,15,8,1052,1,-1,0,3,1
9493,32,7,0,1,0,5267,1,0,2,6,6,178,2,-1,0,3,0
16027,28,1,2,1,0,1285,0,0,1,22,5,29,16,-1,0,3,0
44314,24,8,2,1,0,822,0,0,0,28,5,106,2,-1,0,3,0
22251,37,6,1,1,0,744,1,1,0,21,1,161,3,-1,0,3,0
8161,35,1,1,1,0,26,1,0,2,2,6,277,2,-1,0,3,0
37710,26,0,2,1,1,-930,1,0,0,14,8,786,1,-1,0,3,1
45034,33,4,2,2,0,718,1,0,0,18,10,104,1,111,4,2,0
41165,25,9,2,2,0,3411,0,0,0,19,1,225,2,-1,0,3,1
38036,28,9,2,1,0,3,1,0,0,14,8,190,2,-1,0,3,0
9060,42,7,1,1,0,1007,0,0,2,5,6,139,1,-1,0,3,0
43008,49,9,0,1,0,0,1,0,0,11,3,283,3,-1,0,3,0
42507,62,5,1,2,0,0,0,0,0,17,2,188,2,-1,0,3,0
3615,61,5,1,1,0,280,1,0,2,15,8,88,3,-1,0,3,0
27807,29,0,2,1,0,187,0,0,0,28,4,299,1,-1,0,3,0
11894,36,1,2,0,0,79,0,0,2,20,6,9,3,-1,0,3,0
42786,27,11,2,2,0,6421,0,0,1,28,4,147,4,-1,0,3,0
9578,35,4,2,2,0,68,0,0,2,6,6,1085,1,-1,0,3,1
28198,53,1,1,1,0,-76,0,0,0,29,4,173,1,164,4,1,0
19415,35,4,1,2,0,0,0,0,0,6,1,543,4,-1,0,3,0
7825,27,1,1,0,0,106,1,0,2,30,8,150,5,-1,0,3,0
11889,39,1,1,0,0,12,0,0,2,20,6,210,2,-1,0,3,0
29093,58,0,1,1,0,580,0,1,1,2,3,161,3,5,3,1,0
25497,52,4,1,2,0,488,1,0,0,19,9,60,3,-1,0,3,0
1388,59,5,0,2,0,381,1,0,2,8,8,422,4,-1,0,3,0
41949,78,5,0,0,0,229,0,0,1,22,10,97,1,-1,0,3,1
9399,41,1,0,1,0,1491,1,0,2,6,6,100,2,-1,0,3,0
3184,40,7,1,1,0,581,1,0,2,15,8,1013,3,-1,0,3,0
19873,38,4,1,2,0,179,0,0,2,8,1,317,4,-1,0,3,1
38356,35,10,0,2,0,8903,1,0,0,15,8,171,1,175,6,0,0
1960,34,1,1,1,0,2137,0,0,2,9,8,245,4,-1,0,3,0
4859,36,9,2,1,0,656,0,0,2,21,8,261,1,-1,0,3,0
22418,30,9,2,2,0,0,0,0,0,22,1,69,2,-1,0,3,0
4858,36,4,1,1,0,873,1,0,2,21,8,210,1,-1,0,3,0
21100,35,9,2,1,0,663,0,1,0,14,1,215,2,-1,0,3,0
6293,34,0,2,1,0,88,1,0,2,27,8,169,2,-1,0,3,0
43602,54,9,1,2,0,395,0,0,0,30,0,183,1,183,2,2,1
40689,56,4,0,2,0,10532,0,0,0,7,1,324,1,-1,0,3,1
11669,56,10,0,0,0,438,0,0,2,20,6,139,2,-1,0,3,0
18379,38,0,1,2,0,669,1,1,0,31,5,129,2,-1,0,3,0
5508,39,7,1,0,0,1951,1,0,2,23,8,208,2,-1,0,3,0
18087,33,1,1,1,0,328,1,0,1,30,5,216,9,-1,0,3,0
